x,y,u,v,w,r1r2 ZNCC,r1t1 ZNCC,r1t2 ZNCC,r2_x,r2_y,t1_x,t1_y,t2_x,t2_y,ref_x,ref_y,ref_z,tar_y,tar_x,tar_z,exx,eyy,ezz,exy,eyz,ezx,
288.00000000,621.00000000,-2.12664413,-1.39176559,0.49957275,0.96751052,0.99327910,0.96935683,243.96646118,576.79010010,253.81353760,597.67657471,206.73410034,552.60662842,-34.19662476,-57.68942261,398.44577026,-36.32326889,-59.08118820,398.94534302,0.19398631,-0.02989881,-0.43159288,0.03475207,0.03013517,0.19711661,
288.00000000,630.00000000,-2.03598785,-1.41716766,0.47399902,0.96897995,0.99371570,0.97086847,243.90588379,586.08081055,255.32083130,606.26007080,208.30535889,561.45660400,-34.18155670,-57.15102386,398.46203613,-36.21754456,-58.56819153,398.93603516,0.04943096,-0.02190555,-0.26716149,0.01623953,-0.12793431,-0.16036101,
288.00000000,639.00000000,-1.94113159,-1.44322205,0.45193481,0.96965945,0.99394602,0.97214222,243.82963562,595.32946777,256.88095093,614.80804443,209.94204712,570.27874756,-34.16728973,-56.61383820,398.47412109,-36.10842133,-58.05706024,398.92605591,-0.04807260,-0.02081256,0.35170233,0.01925778,-0.16616784,-0.35132781,
288.00000000,648.00000000,-1.84276962,-1.46916580,0.43228149,0.96895897,0.99389154,0.97163224,243.78790283,604.60192871,258.50836182,623.36376953,211.65759277,579.12048340,-34.15214157,-56.07595062,398.48394775,-35.99491119,-57.54511642,398.91622925,0.04204983,-0.02452973,0.28397530,0.03092412,-0.08944930,-0.12979445,
288.00000000,657.00000000,-1.74186707,-1.49611282,0.41033936,0.96887422,0.99393678,0.97102714,243.78228760,613.87866211,260.17864990,631.90820312,213.45695496,587.94378662,-34.13639450,-55.53798676,398.48764038,-35.87826157,-57.03409958,398.89797974,0.04303211,-0.02466964,0.22322264,0.03654302,-0.07319746,-0.13478482,
288.00000000,666.00000000,-1.63761902,-1.52329636,0.38854980,0.96794659,0.99342167,0.97079784,243.73445129,623.14227295,261.91229248,640.45574951,215.26437378,596.74389648,-34.12145996,-55.00028992,398.49722290,-35.75907898,-56.52358627,398.88577271,0.01360795,-0.02173775,0.43418998,0.02758523,-0.14276926,-0.19241385,
288.00000000,675.00000000,-1.53093719,-1.55001831,0.36636353,0.96775210,0.99324912,0.97218329,243.71426392,632.39404297,263.68188477,649.00915527,217.14413452,605.54187012,-34.10626984,-54.46301270,398.49938965,-35.63720703,-56.01303101,398.86575317,0.05931639,-0.02261023,0.32561126,0.03595841,-0.08747278,-0.06199062,
288.00000000,684.00000000,-1.42181015,-1.57585907,0.34555054,0.96964771,0.99328309,0.97334981,243.69419861,641.66882324,265.48974609,657.57153320,219.06457520,614.38403320,-34.09073639,-53.92499924,398.50588989,-35.51254654,-55.50085831,398.85144043,0.05501655,-0.02120164,0.30614713,0.04150869,-0.06104014,-0.05980566,
297.00000000,135.00000000,-4.09326553,-0.86133575,0.83395386,0.97459650,0.99468064,0.96515590,255.77360535,76.57356262,230.09196472,121.53031158,183.60783386,60.67757416,-34.46543121,-86.67282104,397.90457153,-38.55869675,-87.53415680,398.73852539,-0.01156478,-0.00790470,0.01814832,-0.00957745,-0.02138512,-0.05804617,
297.00000000,144.00000000,-4.08177185,-0.86746979,0.83300781,0.97732890,0.99497253,0.96963227,255.76480103,85.83571625,230.27868652,130.40101624,183.80700684,69.85662079,-34.44982147,-86.13647461,397.90615845,-38.53159332,-87.00394440,398.73916626,0.00633140,-0.00979111,0.51203364,-0.01337633,-0.03983092,0.03250501,
297.00000000,153.00000000,-4.07048798,-0.87454987,0.83108521,0.97817457,0.99455154,0.97080302,255.72683716,95.11236572,230.46545410,139.25807190,183.97534180,79.02992249,-34.43445587,-85.60018158,397.91574097,-38.50494385,-86.47473145,398.74682617,0.02738820,-0.00868825,0.53140420,-0.02719755,-0.10214861,0.08462644,
297.00000000,162.00000000,-4.05941391,-0.88262939,0.82879639,0.97897559,0.99459273,0.97131068,255.67971802,104.37774658,230.65530396,148.10401917,184.12750244,88.16670227,-34.41937256,-85.06419373,397.92510986,-38.47878647,-85.94682312,398.75390625,0.06103497,-0.00465600,0.71717435,-0.05257998,-0.22942184,0.18826668,
297.00000000,171.00000000,-4.04684067,-0.89057922,0.82699585,0.97859520,0.99429691,0.96981806,255.64892578,113.62657166,230.86135864,156.94615173,184.32467651,97.29862976,-34.40432358,-84.52828979,397.92855835,-38.45116425,-85.41886902,398.75555420,0.02634411,-0.00922136,0.21913269,-0.02759534,-0.09671955,0.04893950,
297.00000000,180.00000000,-4.03407288,-0.89848328,0.82351685,0.97725236,0.99398255,0.96805042,255.58700562,122.89303589,231.08102417,165.79623413,184.49256897,106.43709564,-34.38946915,-83.99239349,397.94100952,-38.42354202,-84.89087677,398.76452637,0.03777659,-0.00651413,0.11732939,-0.03716293,-0.14212178,0.07205225,
297.00000000,189.00000000,-4.01992416,-0.90593719,0.81857300,0.97850299,0.99463785,0.97064888,255.55906677,132.18318176,231.31564331,174.64868164,184.72744751,115.61069489,-34.37378693,-83.45565033,397.95111084,-38.39371109,-84.36158752,398.76968384,-0.00745862,-0.01022073,0.13767898,-0.01580604,-0.04266070,-0.04549702,
