x,y,u,v,w,r1r2 ZNCC,r1t1 ZNCC,r1t2 ZNCC,r2_x,r2_y,t1_x,t1_y,t2_x,t2_y,ref_x,ref_y,ref_z,tar_y,tar_x,tar_z,exx,eyy,ezz,exy,eyz,ezx,
234.00000000,333.00000000,-37.60934830,-14.56360435,393.39004517,0.97173458,0.00000000,0.00000000,186.84591675,279.15798950,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
234.00000000,342.00000000,-37.60905838,-14.03203487,393.38604736,0.96961570,0.00000000,0.00000000,186.81236267,288.47668457,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
234.00000000,351.00000000,-37.60920334,-13.50165558,393.38681030,0.97447866,0.00000000,0.00000000,186.75366211,297.75903320,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
234.00000000,360.00000000,-37.60839081,-12.97051525,393.37771606,0.97255808,0.00000000,0.00000000,186.74975586,307.05773926,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
234.00000000,369.00000000,-37.60804367,-12.43910980,393.37313843,0.97485656,0.00000000,0.00000000,186.72006226,316.37127686,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
234.00000000,378.00000000,-37.60854721,-11.91006565,393.37799072,0.97296280,0.00000000,0.00000000,186.64038086,325.61077881,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
234.00000000,387.00000000,-37.60829544,-11.37815380,393.37460327,0.97595370,0.00000000,0.00000000,186.60437012,334.94378662,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
234.00000000,396.00000000,-37.60844421,-10.84738636,393.37530518,0.97372204,0.00000000,0.00000000,186.54629517,344.24008179,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
234.00000000,405.00000000,-37.60874557,-10.31718254,393.37802124,0.97693831,0.00000000,0.00000000,186.47839355,353.51812744,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
234.00000000,414.00000000,-37.60819626,-9.78565121,393.37179565,0.97548914,0.00000000,0.00000000,186.45925903,362.83587646,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
234.00000000,423.00000000,-37.60791779,-9.25503731,393.36822510,0.97733760,0.00000000,0.00000000,186.42559814,372.12356567,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
234.00000000,432.00000000,-37.60825729,-8.72430038,393.37115479,0.97612375,0.00000000,0.00000000,186.35646057,381.42056274,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
234.00000000,441.00000000,-37.60874557,-8.19404793,393.37603760,0.97213435,0.00000000,0.00000000,186.27729797,390.70120239,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
234.00000000,450.00000000,-37.60930634,-7.66361761,393.38143921,0.96772671,0.00000000,0.00000000,186.19496155,399.98812866,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
234.00000000,459.00000000,-37.60934067,-7.13296175,393.38134766,0.96495360,0.00000000,0.00000000,186.14285278,409.27929688,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
234.00000000,468.00000000,-37.60951233,-6.60250473,393.38265991,0.96896625,0.00000000,0.00000000,186.08306885,418.56442261,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
234.00000000,477.00000000,-37.60898209,-6.07073879,393.37680054,0.96948439,0.00000000,0.00000000,186.06332397,427.89215088,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
234.00000000,486.00000000,-37.60853577,-5.54031229,393.37155151,0.97125757,0.00000000,0.00000000,186.03987122,437.17327881,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
234.00000000,495.00000000,-37.60872269,-5.01031017,393.37347412,0.97113675,0.00000000,0.00000000,185.97825623,446.44256592,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
234.00000000,504.00000000,-37.60786057,-4.47853422,393.36416626,0.97207546,0.00000000,0.00000000,185.97756958,455.77087402,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
234.00000000,513.00000000,-37.60831070,-3.94747949,393.36874390,0.97526717,0.00000000,0.00000000,185.90090942,465.07809448,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
234.00000000,522.00000000,-37.60844040,-3.41680670,393.36987305,0.97274935,0.00000000,0.00000000,185.84323120,474.37060547,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
234.00000000,531.00000000,-37.60862732,-2.88670492,393.37155151,0.96741521,0.00000000,0.00000000,185.78291321,483.64279175,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
234.00000000,540.00000000,-37.60909271,-2.35598493,393.37625122,0.96650785,0.00000000,0.00000000,185.70578003,492.93710327,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
234.00000000,549.00000000,-37.60963821,-1.82558382,393.38180542,0.96665543,0.00000000,0.00000000,185.62373352,502.21972656,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
234.00000000,558.00000000,-37.60939407,-1.29517424,393.37933350,0.97072411,0.00000000,0.00000000,185.58746338,511.50170898,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
234.00000000,567.00000000,-37.60899734,-0.76444793,393.37506104,0.97147828,0.00000000,0.00000000,185.56011963,520.79504395,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
234.00000000,576.00000000,-37.60906601,-0.23329659,393.37545776,0.97186905,0.00000000,0.00000000,185.50683594,530.10369873,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
234.00000000,585.00000000,-37.60879517,0.29707575,393.37298584,0.97189111,0.00000000,0.00000000,185.47131348,539.38488770,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
234.00000000,594.00000000,-37.60857391,0.82766092,393.37066650,0.97633564,0.00000000,0.00000000,185.43395996,548.67376709,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
234.00000000,603.00000000,-37.60885620,1.36013103,393.37335205,0.97630215,0.00000000,0.00000000,185.36778259,558.02856445,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
234.00000000,612.00000000,-37.60971451,1.89085901,393.38256836,0.97726411,0.00000000,0.00000000,185.26730347,567.31976318,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
234.00000000,621.00000000,-37.60989380,2.42106771,393.38446045,0.97362423,0.00000000,0.00000000,185.20704651,576.59368896,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
234.00000000,630.00000000,-37.61000824,2.95164537,393.38589478,0.97064394,0.00000000,0.00000000,185.14941406,585.88067627,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
234.00000000,639.00000000,-37.60887146,3.48174834,393.37426758,0.97304410,0.00000000,0.00000000,185.16519165,595.15570068,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
234.00000000,648.00000000,-37.60796738,4.01261187,393.36483765,0.97163600,0.00000000,0.00000000,185.16766357,604.45770264,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
243.00000000,135.00000000,-37.07244492,-26.23645020,393.34423828,0.97726148,0.00000000,0.00000000,197.47425842,74.98065186,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
243.00000000,144.00000000,-37.07195282,-25.70480919,393.33746338,0.97864264,0.00000000,0.00000000,197.44984436,84.28685760,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
243.00000000,153.00000000,-37.07170105,-25.17456055,393.33331299,0.97690278,0.00000000,0.00000000,197.41195679,93.55059814,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
243.00000000,162.00000000,-37.07146835,-24.64320946,393.32937622,0.97596055,0.00000000,0.00000000,197.37326050,102.85414124,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
243.00000000,171.00000000,-37.07093430,-24.11188126,393.32241821,0.97713834,0.00000000,0.00000000,197.35113525,112.15093994,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
243.00000000,180.00000000,-37.07129669,-23.58170319,393.32498169,0.97694743,0.00000000,0.00000000,197.27816772,121.42779541,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
243.00000000,189.00000000,-37.07065201,-23.04947472,393.31689453,0.97380966,0.00000000,0.00000000,197.26290894,130.75569153,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
243.00000000,198.00000000,-37.07084656,-22.51946068,393.31747437,0.97100097,0.00000000,0.00000000,197.20051575,140.02311707,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
243.00000000,207.00000000,-37.07125092,-21.98909378,393.32080078,0.96791655,0.00000000,0.00000000,197.12397766,149.30790710,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
243.00000000,216.00000000,-37.07094955,-21.45895004,393.31610107,0.96826190,0.00000000,0.00000000,197.09097290,158.57040405,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
243.00000000,225.00000000,-37.07143021,-20.92777443,393.31988525,0.96624881,0.00000000,0.00000000,197.01185608,167.88467407,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
243.00000000,234.00000000,-37.07113266,-20.39664268,393.31555176,0.96748245,0.00000000,0.00000000,196.97769165,177.18359375,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
243.00000000,243.00000000,-37.07074738,-19.86664391,393.31060791,0.97086239,0.00000000,0.00000000,196.94877625,186.44161987,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
243.00000000,252.00000000,-37.07041168,-19.33566284,393.30612183,0.97357577,0.00000000,0.00000000,196.91653442,195.73561096,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
243.00000000,261.00000000,-37.07014465,-18.80465698,393.30181885,0.97652054,0.00000000,0.00000000,196.88223267,205.03147888,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
243.00000000,270.00000000,-37.07031250,-18.27426338,393.30273438,0.97600573,0.00000000,0.00000000,196.82107544,214.31436157,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
243.00000000,279.00000000,-37.07069397,-17.74365425,393.30557251,0.97601396,0.00000000,0.00000000,196.74884033,223.60739136,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
243.00000000,288.00000000,-37.07030106,-17.21199799,393.30065918,0.97450364,0.00000000,0.00000000,196.71963501,232.92620850,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
243.00000000,297.00000000,-37.06983185,-16.68075752,393.29483032,0.97266328,0.00000000,0.00000000,196.69558716,242.22962952,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
243.00000000,306.00000000,-37.06977844,-16.15087318,393.29321289,0.97393167,0.00000000,0.00000000,196.64941406,251.49136353,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
243.00000000,315.00000000,-37.06902313,-15.62094498,393.28411865,0.97364789,0.00000000,0.00000000,196.64399719,260.74511719,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
243.00000000,324.00000000,-37.06879425,-15.09070396,393.28100586,0.97383589,0.00000000,0.00000000,196.60668945,270.01846313,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
243.00000000,333.00000000,-37.06909180,-14.55940056,393.28347778,0.97193861,0.00000000,0.00000000,196.53804016,279.33618164,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
243.00000000,342.00000000,-37.06936264,-14.02797699,393.28536987,0.96922374,0.00000000,0.00000000,196.47262573,288.65728760,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
243.00000000,351.00000000,-37.06912994,-13.49716663,393.28222656,0.97296941,0.00000000,0.00000000,196.43527222,297.95108032,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
243.00000000,360.00000000,-37.06845856,-12.96642208,393.27432251,0.97300851,0.00000000,0.00000000,196.42456055,307.23773193,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
243.00000000,369.00000000,-37.06826401,-12.43478203,393.27145386,0.97372037,0.00000000,0.00000000,196.38586426,316.56201172,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
