25.0682,56.931,449.287,492.711
25.2489,382.425,505.605,172.131
25.3183,224.751,478.197,327.279
25.3183,224.751,478.197,327.279
25.5399,357.867,501.12,196.218
25.6142,88.6727,454.302,461.327
25.6142,88.6727,454.302,461.327
25.8393,71.8347,451.112,477.857
25.9964,316.303,493.405,237.111
25.9964,316.303,493.405,237.111
26.0186,283.319,487.788,269.521
26.5094,279.874,486.531,272.916
26.5246,51.2352,446.884,498.029
26.5246,51.2352,446.884,498.029
26.576,119.268,458.6,431.037
26.6926,368.689,501.865,185.391
26.8437,390.776,505.507,163.584
26.8836,84.6078,452.232,465.142
26.9904,137.908,461.569,412.585
27.0043,251.67,481.199,300.56
27.006,203.332,472.865,348.181
27.0509,74.6581,450.578,474.855
27.1208,165.036,465.95,385.94
27.1208,165.036,465.95,385.94
27.2174,149.498,463.25,401.189
27.3022,154.548,464.079,396.174
27.4054,347.098,497.361,206.536
27.4926,289.093,487.26,263.619
27.6526,107.328,455.426,442.614
27.7557,372.411,501.362,181.535
27.9369,268.798,483.24,283.545
27.9579,207.684,472.624,343.691
28.39,195.91,470.158,355.243
28.3956,343.2,495.691,210.162
28.4986,145.127,461.238,405.211
28.4986,145.127,461.238,405.211
28.5449,221.705,474.397,329.807
28.6111,300.256,488.087,252.444
28.6255,103.852,453.952,445.912
28.699,405.264,506.264,149.049
28.7724,364.141,499.053,189.449
28.8331,67.1388,447.408,482.03
29.0173,57.0606,445.417,491.902
29.1224,236.413,476.535,315.035
29.1741,322.552,491.511,230.527
29.2376,379,501.071,174.772
29.3915,231.687,475.362,319.891
29.6609,361.48,497.71,191.972
29.8814,422.386,507.925,131.831
30.0057,291.306,485.185,260.959
30.0608,123.319,455.91,426.431
30.169,295.627,485.841,256.677
30.2956,351.845,495.354,201.314
30.3685,284.57,483.65,267.527
30.4169,277.632,482.434,274.402
30.4169,277.632,482.434,274.402
30.4978,313.519,488.535,238.987
30.5254,191.987,467.423,358.796
30.6448,134.533,457.321,415.315
30.7028,88.9424,449.353,460.171
30.7368,304.891,486.749,247.524
30.8575,106.497,452.182,442.884
30.964,250.897,477.168,300.631
31.0789,47.8494,441.827,500.58
31.0941,273.889,481.036,277.981
31.0941,273.889,481.036,277.981
31.3777,111.397,452.567,437.959
31.3777,111.397,452.567,437.959
31.4504,407.107,503.823,146.83
31.451,71.6984,445.579,477.049
31.6029,195.523,466.936,355.112
31.7016,390.185,500.601,163.457
31.7744,206.507,468.638,344.202
31.7857,370.876,497.249,182.355
31.8983,333.353,490.555,219.434
31.9104,213.556,469.858,337.343
31.9301,263.507,478.403,288.073
31.9301,263.507,478.403,288.073
32.3818,137.703,456.161,411.883
32.3818,137.703,456.161,411.883
32.4488,403.84,502.346,149.808
32.6036,227.905,471.543,323.018
32.6036,227.905,471.543,323.018
32.7025,200.211,466.655,350.26
32.8759,177.004,462.503,372.975
33.0435,255.832,475.965,295.35
33.0927,298.287,483.289,253.602
33.1299,120.305,452.36,428.838
33.1729,271.073,478.527,280.383
33.2147,115.822,451.532,433.208
33.391,357.742,493.544,194.765
33.391,357.742,493.544,194.765
33.4606,379.686,497.081,173.368
33.4606,379.686,497.081,173.368
33.4688,387.707,498.505,165.566
33.4879,267.525,477.571,283.823
33.5788,342.34,490.548,210.248
33.6889,155.514,457.944,394.128
33.7761,91.6502,446.735,457.041
33.9724,426.779,504.764,126.946
33.9968,104.224,448.704,444.53
34.0214,282.464,479.717,269.111
34.2885,53.5978,439.616,494.376
34.4381,194.004,463.787,356.086
34.4528,78.1529,443.764,470.15
34.6873,85.2709,444.753,463.097
34.7099,64.1717,441.055,483.836
34.8296,236.516,470.96,314.1
34.8584,181.329,461.231,368.456
34.92,392.536,497.91,160.481
34.92,392.536,497.91,160.481
34.92,392.536,497.91,160.481
35.0513,312.985,483.934,238.801
35.1086,126.868,451.554,422.076
35.1115,216.877,467.104,333.459
35.2833,279.411,477.847,271.779
35.2833,279.411,477.847,271.779
35.3115,209.212,465.672,340.92
35.4863,47.3829,437.401,500.31
35.5563,68.5574,440.975,479.362
35.8356,383.448,495.437,169.294
35.8443,407.603,499.556,145.468
35.8528,113.45,448.491,435.157
35.854,413.294,500.538,139.898
35.8833,61.5877,439.492,486.247
35.9073,222.975,467.399,327.275
35.9364,243.065,470.967,307.453
35.9364,243.065,470.967,307.453
36.0614,275.329,476.339,275.663
36.0614,275.329,476.339,275.663
36.1701,139.144,452.638,409.797
36.21,93.8247,444.732,454.448
36.2535,201.355,463.433,348.472
36.485,350.009,488.826,202.053
36.7186,318.381,483.234,233.172
36.9555,357.956,489.918,194.162
37.0497,307.736,481.029,243.583
37.1016,174.874,457.894,374.441
37.3762,339.861,486.364,211.953
37.4971,143.264,452.105,405.521
37.5382,107.83,445.914,440.244
37.7768,265.718,473.033,284.793
37.8386,227.277,466.335,322.781
37.9812,254.599,470.931,295.773
38.0332,154.553,453.551,394.339
38.2041,247.328,469.459,302.861
38.2886,335.623,484.7,215.937
38.4071,41.254,433.507,505.822
38.4126,88.8416,441.723,458.965
38.4126,88.8416,441.723,458.965
38.4499,199.238,460.737,350.022
38.6587,140.205,450.337,408.31
38.6587,140.205,450.337,408.31
38.6894,51.9405,435.001,495.222
38.6894,51.9405,435.001,495.222
38.8921,80.7971,439.925,466.742
38.9547,429.267,500.235,123.69
38.9746,391.895,493.836,160.402
38.9792,344.97,485.534,206.573
39.0727,379.84,491.594,172.231
39.1436,408.512,496.566,143.99
39.1559,272.247,472.713,278.118
39.2235,292.599,476.284,258.138
39.3379,242.733,467.592,307.194
39.491,94.4035,441.577,453.3
39.506,302.772,477.771,248.113
39.506,302.772,477.771,248.113
39.6723,405.405,495.502,146.949
39.7453,207.095,460.937,342.205
39.8914,116.921,445.058,430.993
39.8914,116.921,445.058,430.993
39.9066,128.387,446.972,419.729
39.9066,128.387,446.972,419.729
40.3408,47.2,432.616,499.688
40.3636,173.53,454.413,375.292
40.3636,173.53,454.413,375.292
40.6412,412.434,495.708,139.802
40.6412,412.434,461.986,264.839
40.6589,473.645,506.312,79.5789
40.8033,143.182,448.99,404.977
40.8455,310.457,477.752,240.309
40.9162,97.4598,440.735,449.992
41.0958,419.107,496.472,133.183
41.2809,386.797,490.661,164.925
41.384,423.639,496.907,128.68
41.5278,186.475,455.553,362.262
41.649,91.0765,438.943,456.139
41.6503,483.348,507.059,69.8473
41.8004,202.876,458.243,345.897
41.8602,222.519,461.494,326.708
41.8602,222.519,461.494,326.708
41.8898,229.62,462.693,319.612
41.9551,355.562,484.536,195.645
42.0079,265.818,468.965,284.056
42.0079,265.818,468.965,284.056
42.1007,216.753,460.287,332.32
42.1761,165.567,451.25,382.7
42.3654,381.402,488.643,170.151
42.438,324.211,478.651,226.528
42.4603,168.218,451.555,380.156
42.4752,132.793,445.38,414.993
42.5585,238.604,463.587,310.689
42.5585,238.604,463.587,310.689
42.584,127.591,444.308,419.953
42.584,127.591,444.308,419.953
42.6615,60.2985,432.567,486.24
42.7794,459.404,462.188,52.6023
42.7969,159.069,449.555,389.006
42.8943,138.482,446.016,409.189
43.2498,251.725,465.215,297.708
43.328,452.224,499.895,100.129
43.341,179.737,452.656,368.528
43.341,179.737,452.656,368.528
43.5373,405.582,491.63,145.926
43.5458,94.6375,437.573,452.362
43.7707,99.894,438.34,447.163
43.8042,235.13,461.831,313.891
43.8266,397.977,490.058,153.535
43.8266,397.977,490.058,153.535
43.9714,129.766,443.252,417.642
44.0777,45.1343,428.576,501.007
44.1005,417.039,493.069,134.785
44.1644,390.986,488.549,160.381
44.1821,359.67,483.098,191.224
44.1821,359.67,483.098,191.224
44.5818,173.343,450.296,374.592
44.5818,173.343,450.296,374.592
44.6156,118.526,440.606,428.651
44.6619,101.956,437.812,444.947
44.6619,101.956,437.812,444.947
44.6927,282.204,469.124,267.416
44.7607,191.482,453.263,356.684
44.7607,191.482,453.263,356.684
44.9165,436.255,495.618,115.647
44.9607,210.57,456.206,337.901
45.1413,262.995,465.172,286.369
45.1928,115.228,439.71,431.754
45.5144,482.568,503.102,69.9443
45.8728,141.334,443.451,405.951
45.8747,147.447,444.507,399.918
45.9817,243.475,461.107,305.365
46.043,110.633,438.07,436.188
46.043,110.633,438.07,436.188
46.1137,185.399,450.927,362.473
46.1211,90.6915,434.434,455.772
46.1211,90.6915,434.434,455.772
46.145,268.655,465.327,280.504
46.1551,347.627,478.981,202.678
46.2575,278.33,466.809,270.96
46.2575,278.33,466.809,270.96
46.2659,197.568,452.831,350.477
46.4288,380.796,484.527,170.035
46.5033,366.38,481.884,184.241
46.5236,337.502,476.896,212.633
46.5249,160.52,446.501,386.675
46.545,73.801,431.126,472.299
46.5598,287.315,468.219,262.006
46.893,95.7014,434.511,450.675
46.9114,273.503,465.418,275.584
47.0651,22.5018,446.716,304.049
47.41,307.358,470.796,242.213
47.4538,215.018,454.67,333.105
47.5307,347.271,477.546,202.849
47.5678,54.5885,426.79,491.215
47.582,330.715,474.7,219.165
47.583,291.938,467.953,257.336
47.6189,204.999,452.795,342.964
47.6189,204.999,452.795,342.964
47.6315,255.44,461.536,293.286
47.6744,237.347,458.336,311.064
47.8061,375.154,482.131,175.333
47.8061,375.154,482.131,175.333
47.8061,375.154,482.131,175.333
47.8509,177.382,447.796,370.101
47.8723,451.13,495.332,100.571
47.9613,326.567,473.592,223.187
48.0301,472.842,498.948,79.1214
48.1806,104.972,434.942,441.405
48.2785,78.0677,430.061,467.88
48.3503,209.509,452.817,338.404
48.4111,131.71,439.337,415.016
48.4111,131.71,439.337,415.016
48.4241,455.815,495.624,95.8691
48.5548,194.754,450.103,352.906
48.64,410.603,487.453,140.275
48.6563,321.668,472.088,227.897
48.7973,404.708,486.308,146.106
48.8437,368.581,480.048,181.585
48.8971,157.901,443.301,389.07
48.9736,172.396,445.779,374.733
48.9782,44.1227,423.533,501.119
49.0271,398.126,485.028,152.634
49.0271,398.126,485.028,152.634
49.1078,48.8584,424.191,496.423
49.1078,48.8584,424.191,496.423
49.1149,191.401,448.952,356.063
49.1729,101.592,433.323,444.504
49.2049,310.458,469.607,238.787
49.2269,484.787,499.854,67.1003
49.2888,358.856,477.854,191.198
49.4432,201.412,450.44,346.186
49.5722,264.856,461.194,283.588
49.6419,87.6139,430.47,458.292
49.8337,162.458,443.208,384.488
49.868,69.1767,426.995,476.339
49.921,303.988,467.763,245.057
50.0722,427.208,489.002,123.655
50.1708,122.681,435.949,423.432
50.2088,461.538,494.691,89.6955
50.2163,232.145,454.956,315.773
50.2669,317.28,469.709,231.863
50.5386,258.569,459.328,289.625
50.547,299.844,466.455,249.087
50.5831,81.5847,428.427,463.996
50.7287,350.986,475.306,198.82
50.8051,478.031,497.101,73.4978
50.8275,467.506,495.204,83.8533
50.8442,381.22,480.203,168.862
50.8947,58.6367,424.169,486.521
50.9785,177.008,444.652,369.958
50.9785,177.008,444.652,369.958
51.0208,180.239,445.176,366.66
51.3305,306.968,467.033,241.662
51.4756,325.469,469.896,223.693
51.5272,221.369,451.756,326.246
51.67,41.7264,420.507,503.348
51.6742,112.29,432.745,433.573
51.6742,112.29,432.745,433.573
51.6742,112.29,432.745,433.573
51.7948,446.675,490.713,104.201
51.7948,446.675,490.713,104.201
51.8087,482.276,496.987,69.1132
51.8127,105.355,431.356,440.337
51.8573,216.691,450.687,330.687
51.9447,208.647,449.172,338.577
51.9711,432.311,488.008,118.395
52.0061,442.35,489.69,108.423
52.1495,496.853,499.038,54.7438
52.1857,283.504,461.986,264.839
52.2025,261.952,458.218,286.047
52.2354,227.897,452.241,319.599
52.2592,489.947,497.728,61.4989
52.6592,506.357,500.254,45.3247
52.673,158.109,439.662,388.218
52.7194,310.726,466.174,238.002
52.8323,402.584,481.969,147.487
52.8993,53.4511,421.3,491.319
52.996,84.4419,426.602,460.72
53.0118,151.039,438.195,395.104
53.031,457.762,491.348,93.098
53.031,457.762,491.348,93.098
53.0314,271.272,459.028,276.59
53.0314,271.272,459.028,276.59
53.0878,90.3221,427.507,454.917
53.1512,65.0255,423.006,479.869
53.2661,294.775,462.889,253.534
53.2935,68.9281,423.609,475.948
53.3187,199.059,446.234,347.841
53.3226,464.408,492.227,86.539
53.3231,137.632,435.512,408.296
53.6696,419.432,484.095,130.71
53.7118,249.024,454.428,298.531
53.8199,233.349,451.612,313.938
53.9349,301.633,463.023,246.616
53.9576,337.759,469.632,211.1
54.073,475.82,493.525,75.0733
54.1002,47.3524,419.04,497.108
54.232,388.065,478.045,161.4
54.2433,140.895,435.142,404.954
54.4444,205.29,446.179,341.51
54.4713,436.368,486.345,113.728
54.482,78.5157,424.103,466.329
54.6428,132.545,433.292,413.082
54.7059,171.068,439.949,375.092
54.7196,323.067,466.28,225.46
54.7224,374.151,475.254,175.113
54.8726,92.7695,426.222,452.13
54.8769,307.795,463.506,240.421
54.908,357.19,472.009,191.849
54.9546,279.045,458.428,268.792
54.9546,279.045,458.428,268.792
55.0032,346.863,470.173,201.926
55.0172,455.345,489.046,95.053
55.0685,187.113,442.33,359.342
55.1261,244.386,452.265,302.781
55.137,484.657,493.967,66.254
55.137,484.657,493.967,66.254
55.1379,72.9286,422.48,471.706
55.2131,164.022,438.238,382.041
55.3418,369.895,473.835,179.207
55.364,414.245,481.66,135.576
55.364,414.245,481.66,135.576
55.3882,153.425,436.199,392.398
55.3882,153.425,436.199,392.398
55.4442,405.58,479.97,144.07
55.5006,100.262,426.857,444.603
55.6584,223.857,448.144,322.985
55.7113,122.459,430.433,422.813
55.8394,472.728,491.163,77.8396
55.9739,86.8995,424.06,457.818
56.1125,178.718,439.891,367.32
56.1125,178.718,439.891,367.32
56.1301,129.112,431.158,416.367
56.1581,44.2027,416.374,499.937
56.1795,256.157,453.266,291.109
56.2936,351.441,469.72,197.28
56.4187,218.015,446.458,328.597
56.439,450.043,486.653,100.098
56.4481,481.245,492.082,69.4484
56.4481,481.245,492.082,69.4484
56.5564,397.988,477.517,151.345
56.6124,400.77,477.987,148.631
56.6124,400.77,477.987,148.631
57.0198,443.375,484.941,106.451
57.0198,443.375,484.941,106.451
57.0226,106.495,426.429,438.366
57.209,262.164,453.287,284.908
57.209,262.164,453.287,284.908
57.2824,115.116,427.721,429.796
57.3681,245.853,450.337,301.016
57.4092,236.274,448.601,310.489
57.422,335.563,465.805,212.664
57.4327,59.8421,418.003,484.198
57.4485,97.6715,424.518,446.887
57.6734,46.6124,415.369,497.236
57.7062,387.052,474.462,162.156
57.72,41.4631,414.451,502.28
57.7568,36.6786,413.612,506.985
58.2051,382.669,473.23,166.163
58.2113,437.562,482.814,112.14
58.2113,437.562,482.814,112.14
58.284,315.601,461.516,232.17
58.4014,454.743,485.582,95.0928
58.4324,291.658,457.191,255.773
58.5134,191.946,439.797,353.937
58.5134,191.946,439.797,353.937
58.5933,332.106,464.109,215.848
58.5955,270.436,453.378,276.602
58.5955,270.436,453.378,276.602
58.722,232.603,446.613,313.87
58.7259,467.003,487.405,82.9729
58.7259,467.003,487.405,82.9729
58.7926,203.85,441.633,342.212
58.9505,463.021,486.465,86.8975
59.1325,152.053,432.261,393.123
59.2071,225.45,444.914,320.786
59.2161,307.516,459.162,239.997
59.2659,210.924,442.343,335.036
59.3369,148.313,431.486,396.761
59.447,406.235,476.174,142.621
59.6916,127.696,427.439,417.032
59.6916,127.696,427.439,417.032
59.6932,92.9,421.49,451.296
59.7089,53.548,414.563,490.013
59.7089,53.548,414.563,490.013
59.8953,144.121,430.211,400.809
60.0519,457.978,484.534,91.6386
60.0574,82.8233,419.305,461.092
60.1924,123.359,426.257,421.146
60.1924,123.359,426.257,421.146
60.209,494.249,490.677,55.9125
60.2303,273.647,452.35,273.178
60.4375,324.102,460.86,223.462
60.4701,97.8671,421.539,446.234
60.5216,390.411,472.311,158.108
60.5845,168.751,433.692,376.474
60.729,433.187,479.62,115.904
60.7382,159.36,431.993,385.671
60.8241,337.768,462.858,209.906
60.8323,368.593,468.286,179.576
60.8487,429.097,478.739,119.781
60.8745,44.2589,411.838,498.92
60.893,107.636,422.84,436.543
60.9179,155.58,431.079,389.393
60.9905,140.095,428.316,404.582
60.9905,140.095,428.316,404.582
61.1109,360.268,466.489,187.691
61.1698,449.292,481.86,100.008
61.268,473.025,485.936,76.6443
61.2946,72.9147,416.408,470.667
61.4483,353.456,464.981,194.339
61.4483,353.456,464.981,194.339
61.4483,353.456,464.981,194.339
61.6062,76.6121,416.803,466.971
61.7439,288.229,453.283,258.646
61.7647,468.124,484.551,81.3673
61.7647,468.124,484.551,81.3673
61.9639,254.385,447.38,291.72
61.9661,194.991,437.001,350.274
61.9706,222.341,441.728,323.408
62.0188,276.392,451.061,270.119
62.2026,485.3,487.13,64.3945
62.2101,282.587,451.86,264.017
62.2963,408.128,473.609,140.303
62.3011,174.209,433.024,370.717
62.3014,399.695,472.147,148.623
62.4119,88.9838,418.065,454.653
62.5098,490.903,487.773,58.7945
62.5506,264.136,448.43,282.085
62.5655,384.218,469.271,163.942
62.5655,384.218,469.271,163.942
62.5708,333.993,460.436,213.298
62.5708,333.993,460.436,213.298
62.691,134.511,425.706,409.747
62.691,134.511,425.706,409.747
62.7964,183.029,434.033,361.997
62.7964,183.029,434.033,361.997
62.8256,507.341,490.345,42.5902
62.8911,461.214,482.221,87.9381
62.8911,461.214,482.221,87.9381
62.9457,142.962,426.923,401.351
62.9913,152.057,428.435,392.414
63.1036,201.69,436.975,343.518
63.1488,442.318,478.749,106.565
63.2182,47.131,410.003,495.707
63.2422,291.176,452.382,255.448
63.4434,189.812,434.557,355.184
63.5076,226.69,440.927,318.847
63.7861,157.343,428.571,387.073
63.9644,177.9,432.034,366.814
63.9804,40.1659,408.095,502.454
63.9804,40.1659,408.095,502.454
64.0672,429.446,475.614,119.046
64.0782,376.481,466.379,171.241
64.0782,376.481,466.379,171.241
64.2726,500.458,487.716,49.0939
64.2758,271.715,447.967,274.367
64.317,212.944,437.61,332.251
64.3644,392.652,468.881,155.264
64.4133,253.733,444.834,292.071
64.4133,253.733,444.834,292.071
64.6715,341.675,459.777,205.397
64.7374,300.873,452.641,245.553
64.7374,300.873,452.641,245.553
64.7883,240.032,441.98,305.396
64.8673,206.234,436.038,338.753
64.9758,107.307,418.783,436.155
64.9758,107.307,418.783,436.155
65.0252,304.632,452.914,241.807
65.0252,304.632,452.914,241.807
65.1059,129.067,422.45,414.687
65.1529,160.122,427.716,384.108
65.1838,425.259,473.758,122.994
65.1838,425.259,473.758,122.994
65.2385,114.575,419.745,428.918
65.2526,479.502,483.106,69.5402
65.2526,479.502,483.106,69.5402
65.2759,275.847,447.684,270.049
65.5,360.463,462.137,186.656
65.5022,59.3329,409.882,483.294
65.5242,293.025,450.426,253.14
65.6184,465.631,480.319,83.1691
65.7663,66.1542,410.811,476.581
65.8758,451.6,477.678,97.0199
65.9143,217.991,437.034,326.997
65.9759,221.087,437.515,323.909
66.0808,110.383,418.151,432.907
66.0808,110.383,418.151,432.907
66.3588,331.344,456.364,215.246
66.4956,138.142,422.616,405.534
66.5055,52.7841,407.915,489.749
66.6995,460.088,478.256,88.1935
66.6995,460.088,478.256,88.1935
66.7451,472.926,480.464,75.8341
66.7883,123.999,419.884,419.391
66.875,401.962,468.042,145.613
66.875,401.962,468.042,145.613
67.0146,166.199,427.016,377.817
67.0479,264.623,444.046,280.733
67.0521,196.056,432.12,348.352
67.1829,152.207,424.381,391.566
67.2335,173.073,427.921,371.023
67.2335,173.073,427.921,371.023
67.5146,364.799,461.007,182.172
67.5393,392.038,465.664,155.273
67.5905,81.9566,411.76,460.724
67.6744,207.273,433.487,337.181
67.7279,414.865,469.441,132.877
67.7279,414.865,469.441,132.877
67.9956,483.044,481.004,65.602
67.9956,483.044,481.004,65.602
68.1664,298.379,448.757,247.45
68.3227,431.249,471.679,116.564
68.3528,315.755,451.596,230.258
68.3682,505.848,484.789,42.8149
68.5792,49.3565,405.158,492.58
68.681,321.755,452.288,224.352
68.7483,373.46,461.238,173.458
68.888,181.63,427.823,362.263
68.888,181.63,427.823,362.263
68.895,479.365,479.463,69.0467
68.895,479.365,479.463,69.0467
68.8984,97.1104,413.113,445.5
68.9177,387.103,463.41,159.925
68.9177,387.103,463.41,159.925
68.963,85.9817,411.009,456.419
68.9676,422.607,469.548,124.921
68.988,487.139,480.845,61.3032
69.0252,447.447,473.802,100.57
69.0252,447.447,473.802,100.57
69.0412,341.75,455.454,204.527
69.049,334.818,454.167,211.445
69.4968,208.606,431.968,335.574
69.5762,357.334,457.616,189.099
69.726,309.387,449.165,236.301
69.7288,270.298,442.418,274.744
69.752,449.213,473.365,98.6416
69.763,223.191,434.19,321.16
69.7639,178.496,426.35,365.279
69.7639,178.496,426.35,365.279
69.8163,103.02,413.229,439.538
69.8163,103.02,413.229,439.538
69.9927,274.317,442.755,270.786
70.0757,125.543,416.909,417.386
70.3014,490.057,479.86,58.3144
70.3862,259.461,439.827,285.397
70.5663,468.638,476.018,79.3397
70.5663,468.638,476.018,79.3397
70.6415,89.1554,410,453.003
70.7236,73.1987,407.168,468.719
